Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2013	HSA00100 BIOSYNTHESIS OF STEROIDS	9/24	8.05204630640387e-06	0.0012883274090246194	0	0	9.026987951807227	105.88281614934172	FDPS;IDI1;SQLE;NSDHL;PMVK;MVD;DHCR7;LSS;SC4MOL
KEGG_2013	HSA04060 CYTOKINE CYTOKINE RECEPTOR INTERACTION	33/257	7.228482823908459e-05	0.0057827862591267685	0	0	2.2347972972972974	21.30856047090136	CSF3R;FLT1;FLT4;IL1RAP;TNF;CSF2RA;EGFR;CXCL5;IL22RA2;CXCL16;CCL7;CXCR3;CCL5;PDGFC;CCL4;KDR;CCL3;CCL2;CCR5;CCR4;IL13RA1;CCL22;TNFRSF12A;TNFRSF18;OSMR;PRLR;TGFBR2;CXCL10;BMP2;IL1B;IL2RB;IL7R;TNFRSF21
KEGG_2013	HSA00520 NUCLEOTIDE SUGARS METABOLISM	4/6	0.00020829732894700584	0.011109190877173646	0	0	29.9904	254.2149461638533	UGDH;GALE;GALT;UGP2
KEGG_2013	HSA00252 ALANINE AND ASPARTATE METABOLISM	8/33	0.0007914588007242632	0.03165835202897053	0	0	4.807961476725522	34.33669505708346	GOT1;GPT2;ASL;DLAT;AGXT;ASPA;CRAT;ASS1
KEGG_2013	HSA05010 ALZHEIMERS DISEASE	7/28	0.0013818965407593007	0.044220689304297615	0	0	5.005346164127238	32.95669283204564	C1QB;C1QA;BACE2;MME;CASP3;IL1B;TNF
KEGG_2013	HSA04510 FOCAL ADHESION	24/200	0.0017082583525568882	0.04555355606818369	0	0	2.058758314855876	13.118986359066087	JUN;FLT1;LAMB3;CAV2;LAMA1;TNC;PDGFA;PRKCA;PARVA;PIK3R1;EGFR;PPP1CB;VTN;CCND2;COL4A1;MYL2;COL5A3;PDGFC;CHAD;KDR;SPP1;ITGA8;FLNB;FYN
KEGG_2013	HSA00521 STREPTOMYCIN BIOSYNTHESIS	4/10	0.002379002695412646	0.05437720446657477	0	0	9.994666666666667	60.378520085717675	IMPA2;GCK;HK2;HK1
KEGG_2013	HSA00052 GALACTOSE METABOLISM	7/32	0.0031544299955900963	0.06308859991180192	0	0	4.203592622293504	24.208269081594853	GALE;GALT;UGP2;RDH11;HK2;GCK;HK1
KEGG_2013	HSA03320 PPAR SIGNALING PATHWAY	11/70	0.004014587350693744	0.0681661487707182	0	0	2.802909854507275	15.465954054054013	FADS2;FABP3;ACSL1;EHHADH;FABP7;DBI;ACSL4;PPARG;CD36;ACADM;PLTP
KEGG_2013	HSA00900 TERPENOID BIOSYNTHESIS	3/6	0.004260384298169887	0.0681661487707182	0	0	14.982414068745005	81.77994770370438	FDPS;IDI1;SQLE
KEGG_2013	HSA04920 ADIPOCYTOKINE SIGNALING PATHWAY	11/72	0.005004094559806167	0.07132727490523831	0	0	2.7107210213259827	14.360041329721966	SOCS3;PRKAA2;ACSL1;FRAP1;STAT3;ACSL4;CD36;JAK2;TNF;ACACB;PPARGC1A
KEGG_2013	HSA00330 ARGININE AND PROLINE METABOLISM	7/35	0.005349545617892873	0.07132727490523831	0	0	3.752606255012029	19.628921350297283	GOT1;P4HA1;ASL;CKB;PRODH;ASS1;OTC
KEGG_2013	HSA04620 TOLL LIKE RECEPTOR SIGNALING PATHWAY	13/102	0.011244733031837505	0.12906354779961018	0	0	2.195954694021675	9.855127208376018	JUN;STAT1;PIK3R1;TNF;CXCL10;IL1B;CCL5;CCL4;IRF7;SPP1;CCL3;LBP;TLR2
KEGG_2013	HSA00401 NOVOBIOCIN BIOSYNTHESIS	2/3	0.011293060432465892	0.12906354779961018	0	0	29.944089456869012	134.25632722955262	GOT1;TAT
KEGG_2013	HSA00760 NICOTINATE AND NICOTINAMIDE METABOLISM	5/24	0.015032482128752269	0.1556509028379243	0	0	3.945682862079137	16.562169310872815	NT5E;NNMT;PBEF1;AOX1;NUDT12
KEGG_2013	HSA04630 JAK STAT SIGNALING PATHWAY	17/153	0.015565090283792429	0.1556509028379243	0	0	1.8805578011317703	7.8282443609124925	STAT5A;CSF3R;STAT1;STAT3;PIK3R1;OSMR;PRLR;CSF2RA;IL22RA2;SOCS3;SPRED2;CCND2;SOCS1;IL2RB;IL7R;JAK2;IL13RA1
KEGG_2013	HSA04930 TYPE II DIABETES MELLITUS	7/44	0.01871418596921706	0.16717430358952548	0	0	2.8384446997117405	11.292676833780773	SOCS3;SOCS1;FRAP1;PIK3R1;MAFA;TNF;GCK
KEGG_2013	HSA04614 RENIN ANGIOTENSIN SYSTEM	4/17	0.01896884274281651	0.16717430358952548	0	0	4.6112	18.283212030879604	ENPEP;MME;CTSG;AGT
KEGG_2013	HSA04512 ECM RECEPTOR INTERACTION	11/87	0.019851948551256157	0.16717430358952548	0	0	2.1739636702375407	8.520748674590656	VTN;LAMB3;COL4A1;LAMA1;COL5A3;CHAD;TNC;ITGA8;SPP1;CD36;CD44
KEGG_2013	HSA00260 GLYCINE SERINE AND THREONINE METABOLISM	7/45	0.020999437638651443	0.16799550110921155	0	0	2.763601063605284	10.676508396830334	ALAS2;SDS;RDH11;CTH;PIPOX;AGXT;GNMT
KEGG_2013	HSA00310 LYSINE DEGRADATION	7/47	0.02613669071267684	0.1991366911442045	0	0	2.62514033680834	9.567101286262037	TMLHE;RDH11;NSD1;EHHADH;PIPOX;ACAT2;AASS
KEGG_2013	HSA00530 AMINOSUGARS METABOLISM	5/29	0.03246747637443989	0.2306096179952269	0	0	3.1228315986122235	10.703556573794195	HEXB;GNPNAT1;HK2;HK1;GNE
KEGG_2013	HSA00480 GLUTATHIONE METABOLISM	6/39	0.03316858847743373	0.2306096179952269	0	0	2.726252913752914	9.286031763216831	GSTM2;GSTM1;MGST3;IDH1;GSTA2;GPX7
KEGG_2013	HSA00950 ALKALOID BIOSYNTHESIS I	2/5	0.03459144269928404	0.2306096179952269	0	0	9.980298189563364	33.575209658511646	GOT1;TAT
KEGG_2013	HSA00230 PURINE METABOLISM	15/145	0.03864033104761155	0.2472981187047139	0	0	1.7336561743341403	5.6403787669924	GUCY1A3;PDE6H;AK1;NME2;ADCY1;FHIT;PAICS;DCK;PAPSS1;POLE4;POLA1;NT5E;PDE4B;ALLC;POLE
